time,open,high,low,close,volume,low_time,high_time
2022-05-16 16:00:00,1.04234,1.04332,1.0402,1.04043,3648,2022-05-16 16:57:00,2022-05-16 16:08:00
2022-05-16 17:00:00,1.04042,1.04223,1.03897,1.04029,4327,2022-05-16 17:50:00,2022-05-16 17:30:00
2022-05-16 18:00:00,1.04028,1.04198,1.03976,1.04196,2592,2022-05-16 18:03:00,2022-05-16 18:59:00
2022-05-16 19:00:00,1.04195,1.0428,1.04157,1.0425,1438,2022-05-16 19:12:00,2022-05-16 19:53:00
2022-05-16 20:00:00,1.04246,1.04279,1.04177,1.04252,1468,2022-05-16 20:18:00,2022-05-16 20:01:00
2022-05-16 21:00:00,1.04255,1.04417,1.04214,1.04371,1689,2022-05-16 21:21:00,2022-05-16 21:57:00
2022-05-16 22:00:00,1.0437,1.0443,1.04303,1.04321,1761,2022-05-16 22:48:00,2022-05-16 22:11:00
2022-05-16 23:00:00,1.04322,1.0435,1.04298,1.04347,530,2022-05-16 23:06:00,2022-05-16 23:52:00
2022-05-17 00:00:00,1.04312,1.0436,1.04306,1.04348,190,2022-05-17 00:07:00,2022-05-17 00:37:00
2022-05-17 01:00:00,1.04343,1.04381,1.04286,1.04357,898,2022-05-17 01:18:00,2022-05-17 01:07:00
2022-05-17 02:00:00,1.04358,1.04396,1.04354,1.04391,806,2022-05-17 02:13:00,2022-05-17 02:59:00
2022-05-17 03:00:00,1.04389,1.04539,1.04389,1.04471,1756,2022-05-17 03:00:00,2022-05-17 03:54:00
2022-05-17 04:00:00,1.04469,1.04496,1.04349,1.0449,2092,2022-05-17 04:28:00,2022-05-17 04:59:00
2022-05-17 05:00:00,1.04491,1.04501,1.04371,1.04377,1390,2022-05-17 05:55:00,2022-05-17 05:02:00
2022-05-17 06:00:00,1.04378,1.04428,1.04318,1.04401,1280,2022-05-17 06:19:00,2022-05-17 06:49:00
2022-05-17 07:00:00,1.04403,1.04438,1.04357,1.04406,965,2022-05-17 07:10:00,2022-05-17 07:22:00
2022-05-17 08:00:00,1.04409,1.04514,1.04404,1.0447,1139,2022-05-17 08:00:00,2022-05-17 08:57:00
2022-05-17 09:00:00,1.04472,1.04642,1.04461,1.04577,2578,2022-05-17 09:01:00,2022-05-17 09:38:00
2022-05-17 10:00:00,1.0458,1.04745,1.04514,1.04639,3239,2022-05-17 10:42:00,2022-05-17 10:10:00
2022-05-17 11:00:00,1.04635,1.04919,1.04561,1.04902,3615,2022-05-17 11:01:00,2022-05-17 11:52:00
2022-05-17 12:00:00,1.04905,1.04912,1.04689,1.04752,2439,2022-05-17 12:51:00,2022-05-17 12:00:00
2022-05-17 13:00:00,1.04753,1.05274,1.04753,1.05156,4230,2022-05-17 13:00:00,2022-05-17 13:31:00
2022-05-17 14:00:00,1.05159,1.05557,1.05145,1.05392,3701,2022-05-17 14:01:00,2022-05-17 14:45:00
2022-05-17 15:00:00,1.05393,1.05494,1.05275,1.05429,3893,2022-05-17 15:32:00,2022-05-17 15:49:00
2022-05-17 16:00:00,1.05428,1.05437,1.05252,1.05399,3677,2022-05-17 16:50:00,2022-05-17 16:00:00
2022-05-17 17:00:00,1.05401,1.05452,1.05257,1.05346,4085,2022-05-17 17:53:00,2022-05-17 17:31:00
2022-05-17 18:00:00,1.05348,1.05438,1.05278,1.05325,2455,2022-05-17 18:21:00,2022-05-17 18:38:00
2022-05-17 19:00:00,1.05326,1.05508,1.05303,1.05429,2171,2022-05-17 19:01:00,2022-05-17 19:27:00
2022-05-17 20:00:00,1.0543,1.05525,1.0539,1.05459,1992,2022-05-17 20:10:00,2022-05-17 20:57:00
2022-05-17 21:00:00,1.05459,1.05547,1.05213,1.0543,7164,2022-05-17 21:37:00,2022-05-17 21:08:00
2022-05-17 22:00:00,1.05433,1.055,1.05378,1.05458,2508,2022-05-17 22:05:00,2022-05-17 22:44:00
2022-05-17 23:00:00,1.05457,1.05507,1.05427,1.05505,801,2022-05-17 23:21:00,2022-05-17 23:53:00
2022-05-18 00:00:00,1.05468,1.0551,1.05459,1.05491,479,2022-05-18 00:10:00,2022-05-18 00:42:00
2022-05-18 01:00:00,1.05494,1.05528,1.05475,1.05492,594,2022-05-18 01:32:00,2022-05-18 01:40:00
2022-05-18 02:00:00,1.05492,1.05504,1.05455,1.05488,751,2022-05-18 02:39:00,2022-05-18 02:06:00
2022-05-18 03:00:00,1.05486,1.05637,1.0548,1.05553,1765,2022-05-18 03:04:00,2022-05-18 03:08:00
2022-05-18 04:00:00,1.05551,1.05573,1.05361,1.05393,2167,2022-05-18 04:46:00,2022-05-18 04:09:00
2022-05-18 05:00:00,1.05391,1.05408,1.05315,1.05353,1404,2022-05-18 05:57:00,2022-05-18 05:32:00
2022-05-18 06:00:00,1.05352,1.05363,1.05246,1.05325,1543,2022-05-18 06:28:00,2022-05-18 06:05:00
2022-05-18 07:00:00,1.05322,1.05355,1.05285,1.05292,1360,2022-05-18 07:36:00,2022-05-18 07:09:00
2022-05-18 08:00:00,1.05292,1.05406,1.05292,1.05392,1661,2022-05-18 08:00:00,2022-05-18 08:59:00
2022-05-18 09:00:00,1.05397,1.05397,1.05169,1.05209,2603,2022-05-18 09:46:00,2022-05-18 09:00:00
2022-05-18 10:00:00,1.05212,1.0524,1.05137,1.05162,3153,2022-05-18 10:04:00,2022-05-18 10:39:00
2022-05-18 11:00:00,1.05166,1.05207,1.04943,1.05076,3271,2022-05-18 11:38:00,2022-05-18 11:12:00
2022-05-18 12:00:00,1.05078,1.05243,1.0506,1.05237,2380,2022-05-18 12:05:00,2022-05-18 12:59:00
2022-05-18 13:00:00,1.0524,1.05291,1.05154,1.05185,2431,2022-05-18 13:53:00,2022-05-18 13:21:00
2022-05-18 14:00:00,1.05186,1.05222,1.05047,1.05104,2722,2022-05-18 14:37:00,2022-05-18 14:04:00
2022-05-18 15:00:00,1.05105,1.05261,1.05105,1.05214,2809,2022-05-18 15:00:00,2022-05-18 15:21:00
2022-05-18 16:00:00,1.05215,1.05415,1.05163,1.05178,3960,2022-05-18 16:21:00,2022-05-18 16:48:00
2022-05-18 17:00:00,1.05179,1.05242,1.04944,1.05096,4400,2022-05-18 17:41:00,2022-05-18 17:01:00
2022-05-18 18:00:00,1.051,1.0515,1.04891,1.04912,3953,2022-05-18 18:27:00,2022-05-18 18:41:00
2022-05-18 19:00:00,1.04913,1.04981,1.04825,1.04872,2664,2022-05-18 19:13:00,2022-05-18 19:44:00
2022-05-18 20:00:00,1.04873,1.04884,1.04759,1.04778,2238,2022-05-18 20:19:00,2022-05-18 20:00:00
2022-05-18 21:00:00,1.04779,1.04852,1.04729,1.04739,2167,2022-05-18 21:59:00,2022-05-18 21:19:00
2022-05-18 22:00:00,1.0474,1.04753,1.04647,1.04661,2462,2022-05-18 22:56:00,2022-05-18 22:00:00
2022-05-18 23:00:00,1.04661,1.0467,1.04611,1.04645,1031,2022-05-18 23:25:00,2022-05-18 23:43:00
2022-05-19 00:00:00,1.04613,1.0466,1.04609,1.04624,205,2022-05-19 00:18:00,2022-05-19 00:30:00
2022-05-19 01:00:00,1.04621,1.04749,1.04621,1.04745,1196,2022-05-19 01:00:00,2022-05-19 01:48:00
2022-05-19 02:00:00,1.04748,1.04749,1.047,1.04731,1249,2022-05-19 02:39:00,2022-05-19 02:00:00
2022-05-19 03:00:00,1.04734,1.05003,1.0468,1.04882,3012,2022-05-19 03:05:00,2022-05-19 03:52:00
2022-05-19 04:00:00,1.04884,1.04909,1.04788,1.04866,2635,2022-05-19 04:44:00,2022-05-19 04:05:00
2022-05-19 05:00:00,1.04865,1.05009,1.04833,1.04968,2238,2022-05-19 05:16:00,2022-05-19 05:46:00
2022-05-19 06:00:00,1.04966,1.05065,1.04958,1.05001,2045,2022-05-19 06:18:00,2022-05-19 06:06:00
2022-05-19 07:00:00,1.05,1.05067,1.04961,1.04962,1171,2022-05-19 07:58:00,2022-05-19 07:17:00
2022-05-19 08:00:00,1.04964,1.05021,1.04858,1.04864,1931,2022-05-19 08:58:00,2022-05-19 08:10:00
2022-05-19 09:00:00,1.04863,1.04938,1.04755,1.04787,2885,2022-05-19 09:54:00,2022-05-19 09:02:00
2022-05-19 10:00:00,1.04787,1.04947,1.04651,1.04924,4452,2022-05-19 10:03:00,2022-05-19 10:59:00
2022-05-19 11:00:00,1.04925,1.05087,1.04796,1.04966,4124,2022-05-19 11:07:00,2022-05-19 11:54:00
2022-05-19 12:00:00,1.04962,1.05018,1.04872,1.04997,3252,2022-05-19 12:26:00,2022-05-19 12:10:00
2022-05-19 13:00:00,1.04996,1.05348,1.04959,1.05281,3627,2022-05-19 13:03:00,2022-05-19 13:55:00
2022-05-19 14:00:00,1.05282,1.05389,1.05134,1.05178,3915,2022-05-19 14:54:00,2022-05-19 14:01:00
2022-05-19 15:00:00,1.05176,1.05449,1.05166,1.05377,4638,2022-05-19 15:00:00,2022-05-19 15:51:00
2022-05-19 16:00:00,1.05378,1.05711,1.05366,1.05582,6018,2022-05-19 16:00:00,2022-05-19 16:46:00
2022-05-19 17:00:00,1.05582,1.05932,1.05525,1.05908,6755,2022-05-19 17:39:00,2022-05-19 17:59:00
2022-05-19 18:00:00,1.05909,1.05985,1.05757,1.05867,5040,2022-05-19 18:07:00,2022-05-19 18:44:00
2022-05-19 19:00:00,1.05866,1.05955,1.05797,1.05933,3243,2022-05-19 19:21:00,2022-05-19 19:34:00
2022-05-19 20:00:00,1.05936,1.0607,1.05865,1.06047,3286,2022-05-19 20:30:00,2022-05-19 20:58:00
2022-05-19 21:00:00,1.06046,1.06064,1.05956,1.05982,3100,2022-05-19 21:20:00,2022-05-19 21:00:00
2022-05-19 22:00:00,1.05979,1.06017,1.05832,1.05913,2799,2022-05-19 22:37:00,2022-05-19 22:04:00
2022-05-19 23:00:00,1.05912,1.05912,1.05812,1.0584,778,2022-05-19 23:45:00,2022-05-19 23:00:00
2022-05-20 00:00:00,1.05807,1.05843,1.05795,1.05813,199,2022-05-20 00:58:00,2022-05-20 00:27:00
2022-05-20 01:00:00,1.05823,1.05871,1.05799,1.05806,1634,2022-05-20 01:57:00,2022-05-20 01:15:00
2022-05-20 02:00:00,1.05807,1.05835,1.05782,1.05795,1039,2022-05-20 02:57:00,2022-05-20 02:28:00
2022-05-20 03:00:00,1.05794,1.05835,1.05685,1.05761,1683,2022-05-20 03:54:00,2022-05-20 03:11:00
2022-05-20 04:00:00,1.05762,1.05814,1.05686,1.05734,2323,2022-05-20 04:17:00,2022-05-20 04:35:00
2022-05-20 05:00:00,1.05732,1.05736,1.05548,1.05598,1725,2022-05-20 05:11:00,2022-05-20 05:00:00
2022-05-20 06:00:00,1.05599,1.0567,1.05591,1.05661,1103,2022-05-20 06:01:00,2022-05-20 06:59:00
2022-05-20 07:00:00,1.05659,1.05744,1.05624,1.05737,1356,2022-05-20 07:00:00,2022-05-20 07:25:00
2022-05-20 08:00:00,1.05738,1.05933,1.0571,1.0591,2138,2022-05-20 08:04:00,2022-05-20 08:56:00
2022-05-20 09:00:00,1.0591,1.05919,1.05766,1.05782,3157,2022-05-20 09:59:00,2022-05-20 09:01:00
2022-05-20 10:00:00,1.05779,1.05829,1.05653,1.05762,4002,2022-05-20 10:24:00,2022-05-20 10:50:00
2022-05-20 11:00:00,1.05763,1.05811,1.05545,1.05773,3384,2022-05-20 11:17:00,2022-05-20 11:58:00
2022-05-20 12:00:00,1.05772,1.05928,1.05722,1.05913,2442,2022-05-20 12:01:00,2022-05-20 12:59:00
2022-05-20 13:00:00,1.05914,1.05987,1.05841,1.05889,2589,2022-05-20 13:38:00,2022-05-20 13:27:00
2022-05-20 14:00:00,1.05888,1.05888,1.05662,1.05664,2740,2022-05-20 14:58:00,2022-05-20 14:00:00
2022-05-20 15:00:00,1.05666,1.05801,1.0561,1.05642,3142,2022-05-20 15:58:00,2022-05-20 15:36:00
2022-05-20 16:00:00,1.05642,1.0571,1.05558,1.05627,3749,2022-05-20 16:40:00,2022-05-20 16:15:00
2022-05-20 17:00:00,1.05626,1.05655,1.05403,1.05566,4611,2022-05-20 17:11:00,2022-05-20 17:38:00
2022-05-20 18:00:00,1.05565,1.05639,1.0545,1.05584,3281,2022-05-20 18:29:00,2022-05-20 18:47:00
2022-05-20 19:00:00,1.05583,1.05601,1.05395,1.05488,2806,2022-05-20 19:12:00,2022-05-20 19:00:00
2022-05-20 20:00:00,1.05489,1.05544,1.05442,1.05449,3044,2022-05-20 20:41:00,2022-05-20 20:13:00
2022-05-20 21:00:00,1.0545,1.05484,1.05328,1.05457,2855,2022-05-20 21:27:00,2022-05-20 21:03:00
2022-05-20 22:00:00,1.05463,1.05595,1.0544,1.05572,2183,2022-05-20 22:13:00,2022-05-20 22:42:00
2022-05-20 23:00:00,1.05571,1.05673,1.05526,1.0559,642,2022-05-20 23:07:00,2022-05-20 23:26:00
2022-05-23 00:00:00,1.05603,1.0563,1.0555,1.05578,89,2022-05-23 00:57:00,2022-05-23 00:20:00
2022-05-23 01:00:00,1.0557,1.05769,1.05566,1.05764,1282,2022-05-23 01:00:00,2022-05-23 01:58:00
2022-05-23 02:00:00,1.05763,1.05778,1.0569,1.0569,1247,2022-05-23 02:59:00,2022-05-23 02:08:00
2022-05-23 03:00:00,1.05689,1.05904,1.05681,1.0583,1988,2022-05-23 03:06:00,2022-05-23 03:46:00
2022-05-23 04:00:00,1.05828,1.05905,1.05796,1.05882,2045,2022-05-23 04:02:00,2022-05-23 04:29:00
2022-05-23 05:00:00,1.05877,1.05947,1.05863,1.05882,1210,2022-05-23 05:05:00,2022-05-23 05:43:00
2022-05-23 06:00:00,1.05885,1.05935,1.05848,1.05925,1179,2022-05-23 06:30:00,2022-05-23 06:04:00
2022-05-23 07:00:00,1.05926,1.05947,1.05897,1.05908,666,2022-05-23 07:57:00,2022-05-23 07:27:00
2022-05-23 08:00:00,1.05908,1.0614,1.05884,1.05992,1784,2022-05-23 08:11:00,2022-05-23 08:49:00
2022-05-23 09:00:00,1.05993,1.06095,1.05949,1.0606,2970,2022-05-23 09:13:00,2022-05-23 09:39:00
2022-05-23 10:00:00,1.06059,1.06105,1.05925,1.06008,3474,2022-05-23 10:44:00,2022-05-23 10:05:00
2022-05-23 11:00:00,1.06008,1.06487,1.06008,1.06458,4945,2022-05-23 11:00:00,2022-05-23 11:59:00
2022-05-23 12:00:00,1.0646,1.06874,1.06453,1.06784,4201,2022-05-23 12:00:00,2022-05-23 12:41:00
2022-05-23 13:00:00,1.06785,1.06812,1.06633,1.06757,2670,2022-05-23 13:45:00,2022-05-23 13:07:00
2022-05-23 14:00:00,1.06758,1.0681,1.06544,1.06563,2712,2022-05-23 14:59:00,2022-05-23 14:23:00
2022-05-23 15:00:00,1.06567,1.06604,1.06474,1.06488,3496,2022-05-23 15:52:00,2022-05-23 15:07:00
2022-05-23 16:00:00,1.0649,1.06675,1.06445,1.0666,3291,2022-05-23 16:39:00,2022-05-23 16:59:00
2022-05-23 17:00:00,1.06658,1.06783,1.06542,1.06683,4357,2022-05-23 17:04:00,2022-05-23 17:52:00
2022-05-23 18:00:00,1.06683,1.0691,1.06646,1.06696,3691,2022-05-23 18:00:00,2022-05-23 18:20:00
2022-05-23 19:00:00,1.06695,1.06808,1.06658,1.06772,1857,2022-05-23 19:05:00,2022-05-23 19:51:00
2022-05-23 20:00:00,1.06773,1.06882,1.06715,1.06842,1726,2022-05-23 20:22:00,2022-05-23 20:46:00
2022-05-23 21:00:00,1.06842,1.06973,1.06797,1.06932,1955,2022-05-23 21:07:00,2022-05-23 21:48:00
2022-05-23 22:00:00,1.06932,1.06938,1.06835,1.06866,1230,2022-05-23 22:16:00,2022-05-23 22:01:00
2022-05-23 23:00:00,1.06869,1.06934,1.06853,1.06918,634,2022-05-23 23:01:00,2022-05-23 23:51:00
2022-05-24 00:00:00,1.06918,1.06918,1.06822,1.06897,127,2022-05-24 00:08:00,2022-05-24 00:05:00
2022-05-24 01:00:00,1.06873,1.06939,1.06794,1.06833,1012,2022-05-24 01:23:00,2022-05-24 01:00:00
2022-05-24 02:00:00,1.06834,1.06894,1.06809,1.06837,825,2022-05-24 02:16:00,2022-05-24 02:43:00
2022-05-24 03:00:00,1.06835,1.0686,1.06672,1.06692,1421,2022-05-24 03:57:00,2022-05-24 03:00:00
2022-05-24 04:00:00,1.06697,1.06752,1.06664,1.06674,1514,2022-05-24 04:58:00,2022-05-24 04:26:00
2022-05-24 05:00:00,1.06675,1.06676,1.06609,1.06643,1091,2022-05-24 05:28:00,2022-05-24 05:00:00
2022-05-24 06:00:00,1.06645,1.06736,1.06643,1.06726,869,2022-05-24 06:00:00,2022-05-24 06:50:00
2022-05-24 07:00:00,1.06726,1.06734,1.06627,1.06633,859,2022-05-24 07:58:00,2022-05-24 07:05:00
2022-05-24 08:00:00,1.06632,1.06688,1.06624,1.0668,1492,2022-05-24 08:17:00,2022-05-24 08:34:00
2022-05-24 09:00:00,1.06681,1.06933,1.06657,1.06836,2761,2022-05-24 09:29:00,2022-05-24 09:54:00
2022-05-24 10:00:00,1.06842,1.0736,1.06842,1.07308,5414,2022-05-24 10:00:00,2022-05-24 10:45:00
2022-05-24 11:00:00,1.07308,1.07338,1.07011,1.07046,4454,2022-05-24 11:41:00,2022-05-24 11:02:00
2022-05-24 12:00:00,1.07046,1.07192,1.07043,1.07114,2736,2022-05-24 12:05:00,2022-05-24 12:21:00
2022-05-24 13:00:00,1.07113,1.07197,1.07048,1.07094,2423,2022-05-24 13:53:00,2022-05-24 13:23:00
2022-05-24 14:00:00,1.07096,1.07278,1.07021,1.07146,2840,2022-05-24 14:16:00,2022-05-24 14:38:00
2022-05-24 15:00:00,1.07148,1.07228,1.06958,1.07074,3442,2022-05-24 15:30:00,2022-05-24 15:01:00
2022-05-24 16:00:00,1.07073,1.07389,1.0704,1.07342,4892,2022-05-24 16:00:00,2022-05-24 16:51:00
2022-05-24 17:00:00,1.07341,1.0747,1.07205,1.07267,6308,2022-05-24 17:18:00,2022-05-24 17:04:00
2022-05-24 18:00:00,1.07266,1.07438,1.07217,1.07432,4134,2022-05-24 18:10:00,2022-05-24 18:59:00
2022-05-24 19:00:00,1.07431,1.07486,1.07287,1.07309,3079,2022-05-24 19:55:00,2022-05-24 19:13:00
2022-05-24 20:00:00,1.07308,1.07372,1.07265,1.0732,2537,2022-05-24 20:05:00,2022-05-24 20:41:00
2022-05-24 21:00:00,1.0732,1.07327,1.07222,1.07248,2264,2022-05-24 21:51:00,2022-05-24 21:13:00
2022-05-24 22:00:00,1.07247,1.07386,1.07244,1.07301,2050,2022-05-24 22:00:00,2022-05-24 22:47:00
2022-05-24 23:00:00,1.07304,1.07382,1.07304,1.07359,475,2022-05-24 23:00:00,2022-05-24 23:36:00
2022-05-25 00:00:00,1.07318,1.07353,1.07248,1.07319,155,2022-05-25 00:14:00,2022-05-25 00:33:00
2022-05-25 01:00:00,1.07319,1.07389,1.07319,1.0738,628,2022-05-25 01:00:00,2022-05-25 01:57:00
2022-05-25 02:00:00,1.07385,1.07386,1.07319,1.07327,629,2022-05-25 02:41:00,2022-05-25 02:00:00
2022-05-25 03:00:00,1.07327,1.07366,1.07181,1.07229,1621,2022-05-25 03:53:00,2022-05-25 03:01:00
2022-05-25 04:00:00,1.07231,1.07233,1.07107,1.07122,1973,2022-05-25 04:57:00,2022-05-25 04:00:00
2022-05-25 05:00:00,1.07121,1.07203,1.07032,1.07066,2151,2022-05-25 05:49:00,2022-05-25 05:06:00
2022-05-25 06:00:00,1.07067,1.0715,1.07046,1.07136,1377,2022-05-25 06:01:00,2022-05-25 06:53:00
2022-05-25 07:00:00,1.07134,1.0714,1.07051,1.07055,1078,2022-05-25 07:59:00,2022-05-25 07:05:00
2022-05-25 08:00:00,1.07054,1.07092,1.07025,1.07084,1294,2022-05-25 08:43:00,2022-05-25 08:34:00
2022-05-25 09:00:00,1.07079,1.07082,1.06914,1.06976,3153,2022-05-25 09:27:00,2022-05-25 09:00:00
2022-05-25 10:00:00,1.0698,1.06997,1.06818,1.06841,4379,2022-05-25 10:08:00,2022-05-25 10:01:00
2022-05-25 11:00:00,1.06842,1.06862,1.06667,1.06701,3772,2022-05-25 11:11:00,2022-05-25 11:01:00
2022-05-25 12:00:00,1.067,1.06791,1.06623,1.06756,2841,2022-05-25 12:11:00,2022-05-25 12:56:00
2022-05-25 13:00:00,1.06752,1.06776,1.06556,1.06655,2548,2022-05-25 13:46:00,2022-05-25 13:03:00
2022-05-25 14:00:00,1.06652,1.06735,1.06541,1.06599,3936,2022-05-25 14:47:00,2022-05-25 14:32:00
2022-05-25 15:00:00,1.066,1.06649,1.06423,1.06508,4143,2022-05-25 15:29:00,2022-05-25 15:10:00
2022-05-25 16:00:00,1.06509,1.06723,1.06478,1.06673,3952,2022-05-25 16:09:00,2022-05-25 16:38:00
2022-05-25 17:00:00,1.06674,1.06871,1.06589,1.06782,4693,2022-05-25 17:10:00,2022-05-25 17:39:00
2022-05-25 18:00:00,1.06783,1.06825,1.06565,1.06568,3373,2022-05-25 18:59:00,2022-05-25 18:03:00
2022-05-25 19:00:00,1.0657,1.06641,1.06538,1.06547,2194,2022-05-25 19:59:00,2022-05-25 19:32:00
2022-05-25 20:00:00,1.06546,1.0675,1.06519,1.06716,2000,2022-05-25 20:03:00,2022-05-25 20:59:00
2022-05-25 21:00:00,1.06719,1.06898,1.06622,1.06881,5949,2022-05-25 21:07:00,2022-05-25 21:02:00
2022-05-25 22:00:00,1.06883,1.06945,1.06763,1.0677,2123,2022-05-25 22:58:00,2022-05-25 22:04:00
2022-05-25 23:00:00,1.06774,1.0681,1.06737,1.06802,1234,2022-05-25 23:21:00,2022-05-25 23:46:00
2022-05-26 00:00:00,1.06792,1.06822,1.06742,1.06797,276,2022-05-26 00:10:00,2022-05-26 00:55:00
2022-05-26 01:00:00,1.06795,1.06958,1.06795,1.06899,1294,2022-05-26 01:00:00,2022-05-26 01:34:00
2022-05-26 02:00:00,1.06902,1.06946,1.06851,1.06868,707,2022-05-26 02:58:00,2022-05-26 02:12:00
2022-05-26 03:00:00,1.06866,1.07063,1.06853,1.07042,1994,2022-05-26 03:04:00,2022-05-26 03:55:00
2022-05-26 04:00:00,1.07042,1.07056,1.06874,1.0688,2056,2022-05-26 04:59:00,2022-05-26 04:00:00
2022-05-26 05:00:00,1.06881,1.07023,1.06881,1.06973,1916,2022-05-26 05:00:00,2022-05-26 05:33:00
2022-05-26 06:00:00,1.06971,1.07024,1.06882,1.07016,1808,2022-05-26 06:18:00,2022-05-26 06:57:00
2022-05-26 07:00:00,1.07019,1.07026,1.06804,1.06825,1510,2022-05-26 07:58:00,2022-05-26 07:08:00
2022-05-26 08:00:00,1.06824,1.06838,1.0667,1.06676,1823,2022-05-26 08:57:00,2022-05-26 08:13:00
2022-05-26 09:00:00,1.06678,1.06795,1.06625,1.06754,2558,2022-05-26 09:41:00,2022-05-26 09:18:00
2022-05-26 10:00:00,1.06757,1.06958,1.06755,1.0689,3926,2022-05-26 10:15:00,2022-05-26 10:43:00
2022-05-26 11:00:00,1.06886,1.06907,1.06776,1.06824,2757,2022-05-26 11:21:00,2022-05-26 11:00:00
2022-05-26 12:00:00,1.06823,1.07163,1.06792,1.07134,2416,2022-05-26 12:19:00,2022-05-26 12:59:00
2022-05-26 13:00:00,1.07136,1.07229,1.07076,1.07193,3056,2022-05-26 13:33:00,2022-05-26 13:46:00
2022-05-26 14:00:00,1.07194,1.07194,1.07026,1.07055,3182,2022-05-26 14:58:00,2022-05-26 14:00:00
2022-05-26 15:00:00,1.07054,1.07084,1.06892,1.06983,3695,2022-05-26 15:18:00,2022-05-26 15:03:00
2022-05-26 16:00:00,1.06984,1.07199,1.06922,1.07165,3550,2022-05-26 16:15:00,2022-05-26 16:43:00
2022-05-26 17:00:00,1.07165,1.07223,1.0705,1.07172,3808,2022-05-26 17:35:00,2022-05-26 17:23:00
2022-05-26 18:00:00,1.0717,1.07293,1.07124,1.07255,2976,2022-05-26 18:06:00,2022-05-26 18:31:00
2022-05-26 19:00:00,1.07256,1.07293,1.07053,1.07057,2160,2022-05-26 19:59:00,2022-05-26 19:13:00
2022-05-26 20:00:00,1.07058,1.07162,1.07019,1.07143,2088,2022-05-26 20:21:00,2022-05-26 20:45:00
2022-05-26 21:00:00,1.07142,1.0722,1.07132,1.072,1396,2022-05-26 21:00:00,2022-05-26 21:45:00
2022-05-26 22:00:00,1.07199,1.07257,1.07176,1.07238,1665,2022-05-26 22:01:00,2022-05-26 22:10:00
2022-05-26 23:00:00,1.07241,1.07316,1.07233,1.07287,603,2022-05-26 23:00:00,2022-05-26 23:38:00
2022-05-27 00:00:00,1.07222,1.07308,1.07211,1.073,793,2022-05-27 00:09:00,2022-05-27 00:43:00
2022-05-27 01:00:00,1.07299,1.07317,1.07273,1.07294,543,2022-05-27 01:20:00,2022-05-27 01:00:00
2022-05-27 02:00:00,1.07301,1.07344,1.07291,1.07325,612,2022-05-27 02:03:00,2022-05-27 02:12:00
2022-05-27 03:00:00,1.07328,1.074,1.07307,1.07399,1670,2022-05-27 03:49:00,2022-05-27 03:59:00
2022-05-27 04:00:00,1.074,1.0765,1.07341,1.07626,2691,2022-05-27 04:11:00,2022-05-27 04:51:00
2022-05-27 05:00:00,1.07615,1.07615,1.07513,1.07556,1861,2022-05-27 05:23:00,2022-05-27 05:00:00
2022-05-27 06:00:00,1.07552,1.07624,1.07539,1.07558,1416,2022-05-27 06:52:00,2022-05-27 06:24:00
2022-05-27 07:00:00,1.07557,1.07584,1.07536,1.07549,789,2022-05-27 07:48:00,2022-05-27 07:40:00
2022-05-27 08:00:00,1.07547,1.07569,1.07442,1.07504,1316,2022-05-27 08:51:00,2022-05-27 08:32:00
2022-05-27 09:00:00,1.07503,1.07552,1.07382,1.07397,2370,2022-05-27 09:49:00,2022-05-27 09:22:00
2022-05-27 10:00:00,1.07398,1.0755,1.07336,1.07358,3363,2022-05-27 10:49:00,2022-05-27 10:10:00
2022-05-27 11:00:00,1.07358,1.07433,1.07256,1.07303,3235,2022-05-27 11:53:00,2022-05-27 11:22:00
2022-05-27 12:00:00,1.07302,1.07313,1.07156,1.07157,2554,2022-05-27 12:58:00,2022-05-27 12:15:00
2022-05-27 13:00:00,1.07158,1.07174,1.06971,1.06986,2697,2022-05-27 13:57:00,2022-05-27 13:33:00
2022-05-27 14:00:00,1.06987,1.07186,1.06979,1.07072,3086,2022-05-27 14:01:00,2022-05-27 14:50:00
2022-05-27 15:00:00,1.07077,1.07279,1.07073,1.07153,3858,2022-05-27 15:00:00,2022-05-27 15:30:00
2022-05-27 16:00:00,1.07156,1.07491,1.07096,1.07446,3871,2022-05-27 16:04:00,2022-05-27 16:53:00
2022-05-27 17:00:00,1.07456,1.07504,1.071,1.07112,4403,2022-05-27 17:59:00,2022-05-27 17:09:00
2022-05-27 18:00:00,1.0711,1.07142,1.07012,1.07076,3524,2022-05-27 18:35:00,2022-05-27 18:21:00
2022-05-27 19:00:00,1.07077,1.07166,1.07039,1.07102,1918,2022-05-27 19:51:00,2022-05-27 19:37:00
2022-05-27 20:00:00,1.07101,1.07205,1.07063,1.07175,1596,2022-05-27 20:07:00,2022-05-27 20:59:00
2022-05-27 21:00:00,1.07176,1.07323,1.07163,1.07322,1663,2022-05-27 21:01:00,2022-05-27 21:59:00
2022-05-27 22:00:00,1.0732,1.07342,1.07284,1.07335,1336,2022-05-27 22:16:00,2022-05-27 22:01:00
2022-05-27 23:00:00,1.07335,1.07335,1.07275,1.07312,491,2022-05-27 23:18:00,2022-05-27 23:00:00
2022-05-30 00:00:00,1.07328,1.07341,1.07256,1.07328,493,2022-05-30 00:11:00,2022-05-30 00:57:00
2022-05-30 01:00:00,1.07329,1.07362,1.0729,1.07302,1240,2022-05-30 01:48:00,2022-05-30 01:02:00
