Date,Open,High,Low,Close,Adj Close,Volume,Market and Exchange Names,Open Interest (All),Noncommercial Positions-Long (All),Noncommercial Positions-Short (All),Commercial Positions-Long (All),Commercial Positions-Short (All),Nonreportable Positions-Long (All),Nonreportable Positions-Short (All),Net_Position_NonComm,Net_Position_Comm,Net_Position_NonRept,COT_Index_NonComm,COT_Index_Comm,COT_Index_NonRept,COT_Index_OI,OI_Percentage_Comm,OI_Percentage_Short
2023-04-14,0.6296499967575073,0.6312500238418579,0.6193000078201294,0.6205000281333923,0.6205000281333923,38243,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36080.0,14280.0,18311.0,17050.0,14353.0,4501.0,3167.0,-4031.0,2697.0,1334.0,,,,,,
2023-04-17,0.6204500198364258,0.6208999752998352,0.6159499883651733,0.6176999807357788,0.6176999807357788,27481,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,35806.0,13097.0,17578.0,17758.0,15187.0,4811.0,2901.0,-4481.0,2571.0,1910.0,,,,,,
2023-04-18,0.618399977684021,0.6222500205039978,0.6177499890327454,0.6205499768257141,0.6205499768257141,22519,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,35806.0,13097.0,17578.0,17758.0,15187.0,4811.0,2901.0,-4481.0,2571.0,1910.0,,,,,,
2023-04-19,0.6205999851226807,0.6223499774932861,0.6171000003814697,0.6197999715805054,0.6197999715805054,22855,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,35806.0,13097.0,17578.0,17758.0,15187.0,4811.0,2901.0,-4481.0,2571.0,1910.0,,,,,,
2023-04-20,0.6197999715805054,0.6203500032424927,0.6147500276565552,0.6172000169754028,0.6172000169754028,33329,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,35806.0,13097.0,17578.0,17758.0,15187.0,4811.0,2901.0,-4481.0,2571.0,1910.0,,,,,,
2023-04-21,0.6173499822616577,0.6177999973297119,0.6124500036239624,0.613099992275238,0.613099992275238,30527,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,35806.0,13097.0,17578.0,17758.0,15187.0,4811.0,2901.0,-4481.0,2571.0,1910.0,,,,,,
2023-04-24,0.6137499809265137,0.6166499853134155,0.6123499870300293,0.616100013256073,0.616100013256073,19840,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,33377.0,10876.0,14780.0,18474.0,14757.0,3757.0,3570.0,-3904.0,3717.0,187.0,,,,,,
2023-04-25,0.6162999868392944,0.6185500025749207,0.6130499839782715,0.6133000254631042,0.6133000254631042,22505,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,33377.0,10876.0,14780.0,18474.0,14757.0,3757.0,3570.0,-3904.0,3717.0,187.0,,,,,,
2023-04-26,0.6136500239372253,0.6147000193595886,0.6110000014305115,0.6111500263214111,0.6111500263214111,25835,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,33377.0,10876.0,14780.0,18474.0,14757.0,3757.0,3570.0,-3904.0,3717.0,187.0,,,,,,
2023-04-27,0.6115999817848206,0.6159999966621399,0.611299991607666,0.6144499778747559,0.6144499778747559,24176,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,33377.0,10876.0,14780.0,18474.0,14757.0,3757.0,3570.0,-3904.0,3717.0,187.0,,,,,,
2023-04-28,0.6147500276565552,0.6186500191688538,0.6122499704360962,0.6184999942779541,0.6184999942779541,37579,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,33377.0,10876.0,14780.0,18474.0,14757.0,3757.0,3570.0,-3904.0,3717.0,187.0,,,,,,
2023-05-01,0.6182000041007996,0.6198999881744385,0.616100013256073,0.6164500117301941,0.6164500117301941,18792,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36603.0,13070.0,16322.0,19334.0,15406.0,3465.0,4141.0,-3252.0,3928.0,-676.0,,,,,,
2023-05-02,0.6164500117301941,0.621749997138977,0.6162499785423279,0.6207500100135803,0.6207500100135803,28778,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36603.0,13070.0,16322.0,19334.0,15406.0,3465.0,4141.0,-3252.0,3928.0,-676.0,,,,,,
2023-05-03,0.6208999752998352,0.6259999871253967,0.6205000281333923,0.6237499713897705,0.6237499713897705,27893,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36603.0,13070.0,16322.0,19334.0,15406.0,3465.0,4141.0,-3252.0,3928.0,-676.0,,,,,,
2023-05-04,0.6226999759674072,0.6297500133514404,0.6205999851226807,0.628600001335144,0.628600001335144,30424,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36603.0,13070.0,16322.0,19334.0,15406.0,3465.0,4141.0,-3252.0,3928.0,-676.0,,,,,,
2023-05-05,0.628000020980835,0.631600022315979,0.6262999773025513,0.6301500201225281,0.6301500201225281,34543,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36603.0,13070.0,16322.0,19334.0,15406.0,3465.0,4141.0,-3252.0,3928.0,-676.0,,,,,,
2023-05-08,0.6295999884605408,0.6358500123023987,0.6292499899864197,0.6348000168800354,0.6348000168800354,23945,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,38910.0,16027.0,17944.0,19705.0,16473.0,3029.0,4344.0,-1917.0,3232.0,-1315.0,,,,,,
2023-05-09,0.6344000101089478,0.634850025177002,0.6317999958992004,0.6335499882698059,0.6335499882698059,21316,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,38910.0,16027.0,17944.0,19705.0,16473.0,3029.0,4344.0,-1917.0,3232.0,-1315.0,,,,,,
2023-05-10,0.633400022983551,0.6381000280380249,0.6323500275611877,0.6359500288963318,0.6359500288963318,29732,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,38910.0,16027.0,17944.0,19705.0,16473.0,3029.0,4344.0,-1917.0,3232.0,-1315.0,,,,,,
2023-05-11,0.6367499828338623,0.6384000182151794,0.628849983215332,0.629800021648407,0.629800021648407,35064,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,38910.0,16027.0,17944.0,19705.0,16473.0,3029.0,4344.0,-1917.0,3232.0,-1315.0,,,,,,
2023-05-12,0.6297500133514404,0.630050003528595,0.6182500123977661,0.6189500093460083,0.6189500093460083,38560,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,38910.0,16027.0,17944.0,19705.0,16473.0,3029.0,4344.0,-1917.0,3232.0,-1315.0,,,,,,
2023-05-15,0.619350016117096,0.6241999864578247,0.6186500191688538,0.6237000226974487,0.6237000226974487,26131,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,41583.0,17461.0,22042.0,20224.0,15941.0,3681.0,3383.0,-4581.0,4283.0,298.0,,,,,,
2023-05-16,0.6238499879837036,0.6259499788284302,0.6223000288009644,0.6229000091552734,0.6229000091552734,24171,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,41583.0,17461.0,22042.0,20224.0,15941.0,3681.0,3383.0,-4581.0,4283.0,298.0,,,,,,
2023-05-17,0.6227499842643738,0.6272000074386597,0.6226000189781189,0.6253499984741211,0.6253499984741211,26087,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,41583.0,17461.0,22042.0,20224.0,15941.0,3681.0,3383.0,-4581.0,4283.0,298.0,,,,,,
2023-05-18,0.6248000264167786,0.626800000667572,0.6202499866485596,0.6213499903678894,0.6213499903678894,23464,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,41583.0,17461.0,22042.0,20224.0,15941.0,3681.0,3383.0,-4581.0,4283.0,298.0,,,,,,
2023-05-19,0.6220999956130981,0.6304000020027161,0.6220999956130981,0.6281499862670898,0.6281499862670898,31099,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,41583.0,17461.0,22042.0,20224.0,15941.0,3681.0,3383.0,-4581.0,4283.0,298.0,,,,,,
2023-05-22,0.6273000240325928,0.6291000247001648,0.6260499954223633,0.6287500262260437,0.6287500262260437,22953,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36187.0,14610.0,16685.0,17789.0,15846.0,3695.0,3563.0,-2075.0,1943.0,132.0,,,,,,
2023-05-23,0.628600001335144,0.6301000118255615,0.6233000159263611,0.6246500015258789,0.6246500015258789,23527,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36187.0,14610.0,16685.0,17789.0,15846.0,3695.0,3563.0,-2075.0,1943.0,132.0,,,,,,
2023-05-24,0.6246500015258789,0.6255999803543091,0.6091499924659729,0.6093999743461609,0.6093999743461609,63474,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36187.0,14610.0,16685.0,17789.0,15846.0,3695.0,3563.0,-2075.0,1943.0,132.0,,,,,,
2023-05-25,0.6108499765396118,0.6112499833106995,0.6042500138282776,0.6050500273704529,0.6050500273704529,38647,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36187.0,14610.0,16685.0,17789.0,15846.0,3695.0,3563.0,-2075.0,1943.0,132.0,,,,,,
2023-05-26,0.6061000227928162,0.609499990940094,0.6032000184059143,0.6046000123023987,0.6046000123023987,33690,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36187.0,14610.0,16685.0,17789.0,15846.0,3695.0,3563.0,-2075.0,1943.0,132.0,,,,,,
2023-05-30,0.6049000024795532,0.6069999933242798,0.6024500131607056,0.6043499708175659,0.6043499708175659,34814,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39011.0,16648.0,17011.0,17854.0,18410.0,4036.0,3117.0,-363.0,-556.0,919.0,,,,,,
2023-05-31,0.604449987411499,0.6048499941825867,0.5984500050544739,0.6009500026702881,0.6009500026702881,30455,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39011.0,16648.0,17011.0,17854.0,18410.0,4036.0,3117.0,-363.0,-556.0,919.0,,,,,,
2023-06-01,0.6018499732017517,0.6076499819755554,0.5989999771118164,0.6063500046730042,0.6063500046730042,27359,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39011.0,16648.0,17011.0,17854.0,18410.0,4036.0,3117.0,-363.0,-556.0,919.0,,,,,,
2023-06-02,0.6071000099182129,0.611050009727478,0.6054999828338623,0.6064000129699707,0.6064000129699707,30010,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39011.0,16648.0,17011.0,17854.0,18410.0,4036.0,3117.0,-363.0,-556.0,919.0,,,,,,
2023-06-05,0.6054999828338623,0.6085000038146973,0.6041499972343445,0.6072999835014343,0.6072999835014343,17259,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39011.0,16648.0,17011.0,17854.0,18410.0,4036.0,3117.0,-363.0,-556.0,919.0,,,,,,
2023-06-06,0.6069999933242798,0.6099500060081482,0.6044999957084656,0.6076499819755554,0.6076499819755554,23888,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39507.0,16081.0,16211.0,18608.0,17413.0,3670.0,4735.0,-130.0,1195.0,-1065.0,,,,,,
2023-06-07,0.6077499985694885,0.6096500158309937,0.6031000018119812,0.6040999889373779,0.6040999889373779,23532,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39507.0,16081.0,16211.0,18608.0,17413.0,3670.0,4735.0,-130.0,1195.0,-1065.0,,,,,,
2023-06-08,0.6037499904632568,0.6098999977111816,0.6031000018119812,0.6096500158309937,0.6096500158309937,25826,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39507.0,16081.0,16211.0,18608.0,17413.0,3670.0,4735.0,-130.0,1195.0,-1065.0,,,,,,
2023-06-09,0.6092000007629395,0.6139000058174133,0.6084499955177307,0.6125500202178955,0.6125500202178955,22319,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39507.0,16081.0,16211.0,18608.0,17413.0,3670.0,4735.0,-130.0,1195.0,-1065.0,,,,,,
2023-06-12,0.6125500202178955,0.6152499914169312,0.6105499863624573,0.6118500232696533,0.6118500232696533,29179,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,41665.0,16109.0,16812.0,18954.0,16098.0,3502.0,5655.0,-703.0,2856.0,-2153.0,,,,,,
2023-06-13,0.6122499704360962,0.6177999973297119,0.6107000112533569,0.614300012588501,0.614300012588501,51794,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,41665.0,16109.0,16812.0,18954.0,16098.0,3502.0,5655.0,-703.0,2856.0,-2153.0,,,,,,
2023-06-14,0.6150000095367432,0.6236000061035156,0.614300012588501,0.621649980545044,0.621649980545044,34457,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,41665.0,16109.0,16812.0,18954.0,16098.0,3502.0,5655.0,-703.0,2856.0,-2153.0,,,,,,
2023-06-15,0.6206499934196472,0.6241499781608582,0.6159499883651733,0.6241000294685364,0.6241000294685364,7634,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,41665.0,16109.0,16812.0,18954.0,16098.0,3502.0,5655.0,-703.0,2856.0,-2153.0,,,,,,
2023-06-16,0.6231499910354614,0.6246500015258789,0.6212999820709229,0.6212999820709229,0.6212999820709229,26386,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,41665.0,16109.0,16812.0,18954.0,16098.0,3502.0,5655.0,-703.0,2856.0,-2153.0,,,,,,
2023-06-20,0.6230000257492065,0.6234999895095825,0.6130499839782715,0.6159499883651733,0.6159499883651733,41990,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,46496.0,15943.0,16774.0,24559.0,19705.0,2815.0,6838.0,-831.0,4854.0,-4023.0,,,,,,
2023-06-21,0.6166499853134155,0.6215500235557556,0.6154000163078308,0.6208999752998352,0.6208999752998352,29071,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,46496.0,15943.0,16774.0,24559.0,19705.0,2815.0,6838.0,-831.0,4854.0,-4023.0,,,,,,
2023-06-22,0.620199978351593,0.6220499873161316,0.6171500086784363,0.6174499988555908,0.6174499988555908,21802,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,46496.0,15943.0,16774.0,24559.0,19705.0,2815.0,6838.0,-831.0,4854.0,-4023.0,,,,,,
2023-06-23,0.6175000071525574,0.6187999844551086,0.6115000247955322,0.6137999892234802,0.6137999892234802,25919,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,46496.0,15943.0,16774.0,24559.0,19705.0,2815.0,6838.0,-831.0,4854.0,-4023.0,,,,,,
2023-06-26,0.6140000224113464,0.6175000071525574,0.6136000156402588,0.6171500086784363,0.6171500086784363,18775,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,46496.0,15943.0,16774.0,24559.0,19705.0,2815.0,6838.0,-831.0,4854.0,-4023.0,,,,,61.1,30.3
2023-06-27,0.616100013256073,0.6198499798774719,0.6154500246047974,0.6165000200271606,0.6165000200271606,23522,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,32401.0,10867.0,13526.0,18573.0,14132.0,2794.0,4576.0,-2659.0,4441.0,-1782.0,,,,,61.1,30.3
2023-06-28,0.6165000200271606,0.6165000200271606,0.6066499948501587,0.6080499887466431,0.6080499887466431,31405,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,32401.0,10867.0,13526.0,18573.0,14132.0,2794.0,4576.0,-2659.0,4441.0,-1782.0,,,,,61.1,30.3
2023-06-29,0.6072999835014343,0.6100000143051147,0.6047999858856201,0.6061499714851379,0.6061499714851379,27428,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,32401.0,10867.0,13526.0,18573.0,14132.0,2794.0,4576.0,-2659.0,4441.0,-1782.0,,,,,61.1,30.3
2023-06-30,0.6065999865531921,0.6140000224113464,0.6057500243186951,0.6136500239372253,0.6136500239372253,31760,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,32401.0,10867.0,13526.0,18573.0,14132.0,2794.0,4576.0,-2659.0,4441.0,-1782.0,,,,,61.1,30.3
2023-07-03,0.6134499907493591,0.6168500185012817,0.612500011920929,0.6148499846458435,0.6148499846458435,21021,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34362.0,13207.0,14038.0,17713.0,16496.0,3293.0,3679.0,-831.0,1217.0,-386.0,40.5,60.3,59.7,32.0,62.6,33.1
2023-07-05,0.6148499846458435,0.6210500001907349,0.6140000224113464,0.617900013923645,0.617900013923645,34930,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34362.0,13207.0,14038.0,17713.0,16496.0,3293.0,3679.0,-831.0,1217.0,-386.0,40.5,60.3,59.7,32.0,62.6,33.1
2023-07-06,0.6178500056266785,0.621749997138977,0.6130499839782715,0.6156499981880188,0.6156499981880188,33841,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34362.0,13207.0,14038.0,17713.0,16496.0,3293.0,3679.0,-831.0,1217.0,-386.0,40.5,60.3,59.7,32.0,62.6,33.1
2023-07-07,0.6155999898910522,0.6218500137329102,0.6152499914169312,0.621150016784668,0.621150016784668,33124,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34362.0,13207.0,14038.0,17713.0,16496.0,3293.0,3679.0,-831.0,1217.0,-386.0,40.5,60.3,59.7,32.0,62.6,33.1
2023-07-10,0.6206499934196472,0.621649980545044,0.6165000200271606,0.621399998664856,0.621399998664856,23474,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34362.0,13207.0,14038.0,17713.0,16496.0,3293.0,3679.0,-831.0,1217.0,-386.0,40.5,60.3,59.7,32.0,67.5,24.1
2023-07-11,0.6208000183105469,0.6223999857902527,0.6165500283241272,0.619350016117096,0.619350016117096,26483,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34057.0,13170.0,12340.0,18176.0,16665.0,2390.0,4731.0,830.0,1511.0,-2341.0,49.0,61.8,27.6,30.6,67.5,24.1
2023-07-12,0.6195499897003174,0.6307500004768372,0.6180999875068665,0.6305000185966492,0.6305000185966492,51790,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34057.0,13170.0,12340.0,18176.0,16665.0,2390.0,4731.0,830.0,1511.0,-2341.0,49.0,61.8,27.6,30.6,67.5,24.1
2023-07-13,0.6291499733924866,0.6394500136375427,0.6291000247001648,0.63919997215271,0.63919997215271,38324,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34057.0,13170.0,12340.0,18176.0,16665.0,2390.0,4731.0,830.0,1511.0,-2341.0,49.0,61.8,27.6,30.6,67.5,24.1
2023-07-14,0.638700008392334,0.6411499977111816,0.6363999843597412,0.6373500227928162,0.6373500227928162,31503,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34057.0,13170.0,12340.0,18176.0,16665.0,2390.0,4731.0,830.0,1511.0,-2341.0,49.0,61.8,27.6,30.6,67.5,24.1
2023-07-17,0.6366999745368958,0.636900007724762,0.6308000087738037,0.633400022983551,0.633400022983551,29499,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34947.0,13297.0,14548.0,18666.0,16047.0,2656.0,4024.0,-1251.0,2619.0,-1368.0,38.4,67.6,43.6,26.8,59.2,44.6
2023-07-18,0.6324499845504761,0.6342999935150146,0.6259499788284302,0.628000020980835,0.628000020980835,39731,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34947.0,13297.0,14548.0,18666.0,16047.0,2656.0,4024.0,-1251.0,2619.0,-1368.0,38.4,67.6,43.6,26.8,59.2,44.6
2023-07-19,0.6274999976158142,0.6314499974250793,0.6224499940872192,0.6256499886512756,0.6256499886512756,36019,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34947.0,13297.0,14548.0,18666.0,16047.0,2656.0,4024.0,-1251.0,2619.0,-1368.0,38.4,67.6,43.6,26.8,59.2,44.6
2023-07-20,0.6262000203132629,0.6306999921798706,0.6212999820709229,0.6224499940872192,0.6224499940872192,30352,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34947.0,13297.0,14548.0,18666.0,16047.0,2656.0,4024.0,-1251.0,2619.0,-1368.0,38.4,67.6,43.6,26.8,59.2,44.6
2023-07-21,0.6232500076293945,0.6241000294685364,0.616349995136261,0.6172000169754028,0.6172000169754028,24783,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,34947.0,13297.0,14548.0,18666.0,16047.0,2656.0,4024.0,-1251.0,2619.0,-1368.0,38.4,67.6,43.6,26.8,59.2,44.6
2023-07-24,0.6169499754905701,0.6214500069618225,0.6155999898910522,0.6201000213623047,0.6201000213623047,28937,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39402.0,13193.0,16819.0,20654.0,19716.0,5117.0,2429.0,-3626.0,938.0,2688.0,26.3,58.9,100.0,50.4,55.5,56.5
2023-07-25,0.6206499934196472,0.6230000257492065,0.6190000176429749,0.6226999759674072,0.6226999759674072,23582,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39402.0,13193.0,16819.0,20654.0,19716.0,5117.0,2429.0,-3626.0,938.0,2688.0,26.3,58.9,100.0,50.4,55.5,56.5
2023-07-26,0.6223000288009644,0.6234999895095825,0.6179999709129333,0.6232500076293945,0.6232500076293945,32088,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39402.0,13193.0,16819.0,20654.0,19716.0,5117.0,2429.0,-3626.0,938.0,2688.0,26.3,58.9,100.0,50.4,55.5,56.5
2023-07-27,0.6208500266075134,0.6273499727249146,0.6174499988555908,0.6177999973297119,0.6177999973297119,31324,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39402.0,13193.0,16819.0,20654.0,19716.0,5117.0,2429.0,-3626.0,938.0,2688.0,26.3,58.9,100.0,50.4,55.5,56.5
2023-07-28,0.618399977684021,0.6193000078201294,0.6121000051498413,0.6152999997138977,0.6152999997138977,35131,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,39402.0,13193.0,16819.0,20654.0,19716.0,5117.0,2429.0,-3626.0,938.0,2688.0,26.3,58.9,100.0,50.4,55.5,56.5
2023-07-31,0.6172000169754028,0.6226000189781189,0.6155499815940857,0.6215000152587891,0.6215000152587891,24895,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36820.0,12933.0,13882.0,19664.0,19632.0,4080.0,3163.0,-949.0,32.0,917.0,39.9,54.2,73.6,36.7,46.8,51.7
2023-08-01,0.6208999752998352,0.621749997138977,0.613099992275238,0.6141999959945679,0.6141999959945679,27180,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36820.0,12933.0,13882.0,19664.0,19632.0,4080.0,3163.0,-949.0,32.0,917.0,39.9,54.2,73.6,36.7,46.8,51.7
2023-08-02,0.6154000163078308,0.6172500252723694,0.6068999767303467,0.6086500287055969,0.6086500287055969,39112,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36820.0,12933.0,13882.0,19664.0,19632.0,4080.0,3163.0,-949.0,32.0,917.0,39.9,54.2,73.6,36.7,46.8,51.7
2023-08-03,0.6079999804496765,0.609749972820282,0.6060500144958496,0.6071500182151794,0.6071500182151794,38807,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36820.0,12933.0,13882.0,19664.0,19632.0,4080.0,3163.0,-949.0,32.0,917.0,39.9,54.2,73.6,36.7,46.8,51.7
2023-08-04,0.607699990272522,0.6133000254631042,0.6069499850273132,0.609499990940094,0.609499990940094,31876,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36820.0,12933.0,13882.0,19664.0,19632.0,4080.0,3163.0,-949.0,32.0,917.0,39.9,54.2,73.6,36.7,46.8,51.7
2023-08-07,0.609749972820282,0.6116999983787537,0.6085000038146973,0.6105999946594238,0.6105999946594238,18577,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36091.0,15551.0,13965.0,16569.0,18502.0,3656.0,3309.0,1586.0,-1933.0,347.0,52.8,44.0,65.1,32.8,61.1,18.1
2023-08-08,0.6103000044822693,0.6110000014305115,0.6034500002861023,0.6061999797821045,0.6061999797821045,26863,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36091.0,15551.0,13965.0,16569.0,18502.0,3656.0,3309.0,1586.0,-1933.0,347.0,52.8,44.0,65.1,32.8,61.1,18.1
2023-08-09,0.6063500046730042,0.6094499826431274,0.6044999957084656,0.60589998960495,0.60589998960495,22567,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36091.0,15551.0,13965.0,16569.0,18502.0,3656.0,3309.0,1586.0,-1933.0,347.0,52.8,44.0,65.1,32.8,61.1,18.1
2023-08-10,0.6053000092506409,0.6118000149726868,0.6020500063896179,0.6039000153541565,0.6039000153541565,29067,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36091.0,15551.0,13965.0,16569.0,18502.0,3656.0,3309.0,1586.0,-1933.0,347.0,52.8,44.0,65.1,32.8,61.1,18.1
2023-08-11,0.6021000146865845,0.602400004863739,0.5974500179290771,0.5985000133514404,0.5985000133514404,26383,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,36091.0,15551.0,13965.0,16569.0,18502.0,3656.0,3309.0,1586.0,-1933.0,347.0,52.8,44.0,65.1,32.8,61.1,18.1
2023-08-14,0.5986499786376953,0.5991500020027161,0.5943499803543091,0.5965999960899353,0.5965999960899353,31815,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,40986.0,18758.0,19126.0,18874.0,17420.0,3306.0,4392.0,-368.0,1454.0,-1086.0,47.3,61.2,43.8,58.8,70.6,0.0
2023-08-15,0.5975499749183655,0.5996500253677368,0.5947999954223633,0.5960500240325928,0.5960500240325928,30114,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,40986.0,18758.0,19126.0,18874.0,17420.0,3306.0,4392.0,-368.0,1454.0,-1086.0,47.3,61.2,43.8,58.8,70.6,0.0
2023-08-16,0.5952000021934509,0.5992500185966492,0.5927500128746033,0.5935500264167786,0.5935500264167786,30961,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,40986.0,18758.0,19126.0,18874.0,17420.0,3306.0,4392.0,-368.0,1454.0,-1086.0,47.3,61.2,43.8,58.8,70.6,0.0
2023-08-17,0.59375,0.5963000059127808,0.5902000069618225,0.592199981212616,0.592199981212616,27913,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,40986.0,18758.0,19126.0,18874.0,17420.0,3306.0,4392.0,-368.0,1454.0,-1086.0,47.3,61.2,43.8,58.8,70.6,0.0
2023-08-18,0.5924500226974487,0.5946499705314636,0.5909000039100647,0.5928500294685364,0.5928500294685364,21363,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,40986.0,18758.0,19126.0,18874.0,17420.0,3306.0,4392.0,-368.0,1454.0,-1086.0,47.3,61.2,43.8,58.8,70.6,0.0
2023-08-21,0.5924000144004822,0.5932999849319458,0.5896000266075134,0.5927000045776367,0.5927000045776367,23440,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,46781.0,21910.0,24346.0,21795.0,16826.0,2942.0,5475.0,-2436.0,4969.0,-2533.0,36.1,78.1,22.2,89.4,77.7,0.0
2023-08-22,0.5926499962806702,0.597100019454956,0.5922999978065491,0.5946000218391418,0.5946000218391418,23555,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,46781.0,21910.0,24346.0,21795.0,16826.0,2942.0,5475.0,-2436.0,4969.0,-2533.0,36.1,78.1,22.2,89.4,77.7,0.0
2023-08-23,0.5946999788284302,0.5985000133514404,0.5926499962806702,0.5972499847412109,0.5972499847412109,31148,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,46781.0,21910.0,24346.0,21795.0,16826.0,2942.0,5475.0,-2436.0,4969.0,-2533.0,36.1,78.1,22.2,89.4,77.7,0.0
2023-08-24,0.5978000164031982,0.5979499816894531,0.5916000008583069,0.5924000144004822,0.5924000144004822,24525,NZ DOLLAR - CHICAGO MERCANTILE EXCHANGE,46781.0,21910.0,24346.0,21795.0,16826.0,2942.0,5475.0,-2436.0,4969.0,-2533.0,36.1,78.1,22.2,89.4,77.7,0.0
